V47_20141104054121601274.fits 496.124 475.727
V47_20141104054125286490.fits 499.385 483.934
V47_20141104054126987361.fits 497.108 479.306
V47_20141104053149542421.fits 497.996 480.878
V47_20141104054121317794.fits 494.703 475.18
V47_20141104053604672730.fits 496.07 478.121
V47_20141104053150392860.fits 495.788 480.374
V47_20141104054119333453.fits 497.322 478.275
V47_20141104053603822304.fits 496.72 502.405
V47_20141104054117916054.fits 494.719 475.404
V47_20141104054118766491.fits 497.215 479.591
V47_20141104053300411948.fits 495.704 477.459
V47_20141104054116498666.fits 497.642 476.967
V47_20141104053602688393.fits 532.542 471.004
V47_20141104054115648228.fits 494.388 474.769
V47_20141104053600420556.fits 517.247 487.278
V47_20141104053153227634.fits 494.702 478.697
V47_20141104054115081288.fits 494.03 475.216
V47_20141104053559570121.fits 496.272 476.222
V47_20141104054109695191.fits 497.368 480.156
V47_20141104054113096925.fits 498.318 479.65
V47_20141104054114230838.fits 497.328 479.646
V47_20141104053258994559.fits 493.781 476.638
V47_20141104053551916217.fits 492.421 472.408
V47_20141104054107994316.fits 501.64 506.402
V47_20141104053557302293.fits 496.11 475.579
V47_20141104054106009974.fits 510.048 493.466
V47_20141104053156345897.fits 496.448 478.6
V47_20141104053547947523.fits 494.272 475.339
V47_20141104054103175198.fits 495.815 478.675
V47_20141104053550782298.fits 493.569 475.805
V47_20141104054054670853.fits 495.425 479.397
V47_20141104054058923017.fits 496.41 476.441
V47_20141104054101757803.fits 496.769 478.288
V47_20141104054102041284.fits 494.471 475.521
V47_20141104053254175429.fits 495.14 476.215
V47_20141104053543128391.fits 497.268 478.269
V47_20141104053544545777.fits 494.252 476.607
V47_20141104054050702154.fits 493.74 474.981
V47_20141104054051836063.fits 494.316 476.457
V47_20141104053200031118.fits 492.59 474.674
V47_20141104054049284768.fits 497.618 481.494
V47_20141104054049851717.fits 497.357 480.01
V47_20141104053542561438.fits 497.02 478.646
V47_20141104054042197809.fits 495.126 480.205
V47_20141104054044182154.fits 497.595 481.382
V47_20141104054046166501.fits 494.028 478.172
V47_20141104053532639707.fits 493.939 475.552
V47_20141104053536324917.fits 498.286 479.879
V47_20141104053538592743.fits 495.689 476.902
V47_20141104053203716333.fits 496.754 480.052
V47_20141104053531222310.fits 495.982 476.578
V47_20141104054025756079.fits 494.376 477.256
V47_20141104053522434488.fits 492.917 474.023
V47_20141104054022070865.fits 498.107 480.909
V47_20141104054025472595.fits 496.545 478.157
V47_20141104053521584051.fits 495.299 476.795
V47_20141104054017251732.fits 494.778 477.112
V47_20141104054017535209.fits 498.071 481.276
V47_20141104054020369989.fits 497.575 481.173
V47_20141104054021503903.fits 497.634 479.301
V47_20141104053521017100.fits 495.374 476.179
V47_20141104054012716086.fits 495.612 478.728
V47_20141104054014133475.fits 499.15 480.229
V47_20141104054015834342.fits 498.814 482.26
V47_20141104053516764927.fits 493.173 473.871
V47_20141104053244820653.fits 492.601 473.825
V47_20141104054009881300.fits 495.188 478.805
V47_20141104053243119784.fits 493.466 475.733
V47_20141104054005062173.fits 496.982 478.496
V47_20141104053510811885.fits 496.393 476.456
V47_20141104054004495220.fits 499.382 483.679
V47_20141104053512796231.fits 492.797 473.046
V47_20141104053240001524.fits 496.067 476.797
V47_20141104054003644780.fits 496.021 479.489
V47_20141104053505425805.fits 494.509 475.413
V47_20141104053505709280.fits 496.339 477.419
V47_20141104054002510885.fits 494.703 476.571
V47_20141104053509111015.fits 495.123 476.032
V47_20141104054001093481.fits 497.604 480.116
V47_20141104053237166746.fits 495.244 476.944
V47_20141104053958825653.fits 496.236 476.782
V47_20141104053504858845.fits 493.77 474.855
V47_20141104053236316307.fits 492.817 475.039
V47_20141104053502874501.fits 496.141 476.381
V47_20141104053958258701.fits 497.339 478.181
V47_20141104053234615441.fits 493.432 475.651
V47_20141104053955707394.fits 494.669 476.347
V47_20141104053230363271.fits 496.202 477.244
V47_20141104053953439569.fits 495.801 477.432
V47_20141104053502307541.fits 496.86 477.974
V47_20141104053950321311.fits 498.435 478.948
V47_20141104053952589136.fits 498.804 481.512
V47_20141104053457204937.fits 495.643 475.976
V47_20141104053938415231.fits 498.324 480.72
V47_20141104053940116100.fits 496.055 476.613
V47_20141104053941816974.fits 497.371 478.198
V47_20141104053944368273.fits 495.993 479.385
V47_20141104053947770010.fits 496.038 479.097
V47_20141104053948053488.fits 498.113 480.62
V47_20141104053948903919.fits 496.087 479.351
V47_20141104053218457191.fits 495.21 475.822
V47_20141104053218740666.fits 493.748 475.039
V47_20141104053931895233.fits 495.43 478.28
V47_20141104053228095442.fits 494.973 476.224
V47_20141104053929060456.fits 495.7 477.457
V47_20141104053219874589.fits 495.193 477.697
V47_20141104053923390901.fits 493.438 476.666
V47_20141104053224693711.fits 495.529 476.204
V47_20141104053921123065.fits 494.587 477.99
V47_20141104053451818859.fits 492.286 473.724
V47_20141104053919705673.fits 497.456 480.439
V47_20141104053920272628.fits 496.732 477.799
V47_20141104053454653634.fits 494.607 475.696
V47_20141104053915170022.fits 497.216 478.341
V47_20141104053915453500.fits 494.966 478.97
V47_20141104053450117991.fits 492.617 473.707
V47_20141104053451535375.fits 495.175 475.126
V47_20141104053224410230.fits 492.635 473.282
V47_20141104053912618720.fits 494.535 476.996
V47_20141104053913185678.fits 495.212 480.125
V47_20141104053911484811.fits 495.364 477.954
V47_20141104053910067421.fits 497.89 479.089
V47_20141104053906382201.fits 495.609 478.651
V47_20141104053444164941.fits 495.885 476.326
V47_20141104053904681353.fits 495.254 478.009
V47_20141104053904114383.fits 494.042 475.87
V47_20141104053443881465.fits 493.899 476.234
V47_20141104053855610039.fits 495.718 477.115
V47_20141104053854759597.fits 498.602 483.651
V47_20141104053439912772.fits 492.206 472.917
V47_20141104053441330161.fits 494.689 477.339
V47_20141104053853058732.fits 496.569 475.724
V47_20141104053854192640.fits 497.4 478.214
V47_20141104053849373528.fits 498.093 478.631
V47_20141104053851074381.fits 496.219 476.934
V47_20141104053852208297.fits 495.413 476.444
V47_20141104053852775249.fits 493.649 474.023
V47_20141104053849090035.fits 499.597 479.309
V47_20141104053437928423.fits 494.91 476.128
V47_20141104053847672645.fits 494.737 475.7
V47_20141104053847389168.fits 498.808 479.348
V47_20141104053435377137.fits 491.809 473.731
V47_20141104053844837863.fits 494.767 475.004
V47_20141104053434243208.fits 493.138 474.873
V47_20141104053843703952.fits 494.877 477.047
V47_20141104053842853520.fits 497.597 479.477
V47_20141104053433109295.fits 491.591 472.978
V47_20141104053841152650.fits 496.92 478.684
V47_20141104053025632906.fits 496.386 481.053
V47_20141104053840585698.fits 498.35 480.419
V47_20141104053839451778.fits 496.763 477.356
V47_20141104053027050292.fits 495.296 480.943
V47_20141104053837750910.fits 497.114 477.237
V47_20141104053835766564.fits 494.575 476.074
V47_20141104053837183953.fits 497.608 479.427
V47_20141104053834349172.fits 496.343 477.834
V47_20141104053425171907.fits 492.922 473.932
V47_20141104053833498745.fits 494.155 475.583
V47_20141104053031018982.fits 495.542 481.105
V47_20141104053830097006.fits 494.523 476.231
V47_20141104053422904083.fits 491.655 472.883
V47_20141104053828679611.fits 497.009 479.065
V47_20141104053827262218.fits 494.27 476.195
V47_20141104053421486692.fits 493.882 473.827
V47_20141104053824994395.fits 495.175 479.614
V47_20141104053826411789.fits 497.968 482.037
V47_20141104053033853768.fits 494.495 481.144
V47_20141104053824143964.fits 496.909 478.332
V47_20141104053824427437.fits 495.598 477.545
V47_20141104053419218878.fits 494.11 473.475
V47_20141104053817340490.fits 497.005 477.001
V47_20141104053818190928.fits 494.728 477.616
V47_20141104053819891792.fits 494.264 478.646
V47_20141104053415817130.fits 494.082 473.921
V47_20141104053813938748.fits 498.353 482.056
V47_20141104053811387447.fits 496.541 478.426
V47_20141104053041791150.fits 493.053 476.776
V47_20141104053806568321.fits 497.445 481.035
V47_20141104053810820489.fits 494.752 475.633
V47_20141104053408446705.fits 493.847 473.307
V47_20141104053806284841.fits 494.297 478.047
V47_20141104053044058977.fits 495.719 480.921
V47_20141104053044625934.fits 494.739 478.556
V47_20141104053404478020.fits 495.095 475.159
V47_20141104053758630952.fits 498.729 480.48
V47_20141104053046610280.fits 496.295 480.185
V47_20141104053756930057.fits 498.685 481.458
V47_20141104053757213541.fits 497.814 481.55
V47_20141104053755229204.fits 498.839 482.997
V47_20141104053755796153.fits 499.297 483.977
V47_20141104053049728562.fits 494.796 477.892
V47_20141104053357674533.fits 492.729 472.238
V47_20141104054531345554.fits 495.47 476.96
V47_20141104054534463811.fits 499.158 480.154
V47_20141104054536448162.fits 497.625 481.038
V47_20141104053751543980.fits 495.5 478.82
V47_20141104054517738600.fits 494.934 475.495
V47_20141104054525392510.fits 499.258 480.067
V47_20141104054527943816.fits 497.738 480.221
V47_20141104054529928167.fits 500.57 481.981
V47_20141104054530211639.fits 496.952 480.116
V47_20141104053748425715.fits 500.812 486.143
V47_20141104053749276151.fits 497.177 481.105
V47_20141104054516888167.fits 499.944 480.905
V47_20141104053054547673.fits 498.423 482.3
V47_20141104054516321209.fits 498.307 479.381
V47_20141104053356257148.fits 491.221 471.312
V47_20141104053055398108.fits 495.402 478.213
V47_20141104054514053383.fits 498.792 478.898
V47_20141104053055965058.fits 495.328 479.151
V47_20141104053056248543.fits 498.942 484.024
V47_20141104054509801214.fits 496.123 478.131
V47_20141104054510084690.fits 498.325 480.003
V47_20141104053743039637.fits 495.181 478.253
V47_20141104054459595995.fits 499.209 483.353
V47_20141104053353989315.fits 491.414 471.401
V47_20141104054458178606.fits 499.546 482.052
V47_20141104053742189199.fits 498.466 483.223
V47_20141104054447406434.fits 500.478 483.252
V47_20141104054452225568.fits 497.645 478.928
V47_20141104054452792522.fits 497.12 478.527
V47_20141104054455627306.fits 496.505 478.175
V47_20141104053353138885.fits 495.079 475.379
V47_20141104053353422362.fits 491.271 472.04
V47_20141104054446839482.fits 497.663 477.446
V47_20141104053350304101.fits 496.614 477.598
V47_20141104053736236157.fits 495.252 477.374
V47_20141104054433516005.fits 495.478 476.139
V47_20141104054435783826.fits 494.592 474.885
V47_20141104054441453395.fits 496.417 477.505
V47_20141104054424161225.fits 497.433 477.094
V47_20141104054425578621.fits 495.293 476.581
V47_20141104053731417033.fits 497.143 480.64
V47_20141104053732550943.fits 498.141 482.911
V47_20141104054419625572.fits 495.925 476.039
V47_20141104054421609917.fits 494.088 474.166
V47_20141104053346335407.fits 495.669 476.064
V47_20141104053727164857.fits 498 481.031
V47_20141104053727731816.fits 495.438 479.071
V47_20141104053104469400.fits 492.984 474.377
V47_20141104053345484983.fits 493.083 474.201
V47_20141104053726597901.fits 498.24 484.89
V47_20141104053105319833.fits 497.231 479.648
V47_20141104053725463990.fits 495.759 478.11
V47_20141104054415940362.fits 494.013 472.935
V47_20141104054418491658.fits 497.701 477.639
V47_20141104053106453749.fits 496.38 479.249
V47_20141104053344634542.fits 495.278 473.717
V47_20141104053107020707.fits 498.28 483.327
V47_20141104053724897035.fits 497.475 482.177
V47_20141104053107587659.fits 497.697 480.167
V47_20141104054415656879.fits 495.933 475.161
V47_20141104053108154618.fits 498.027 479.154
V47_20141104054413672528.fits 493.871 474.281
V47_20141104053722062253.fits 493.916 478.448
V47_20141104054412255147.fits 498.434 480.098
V47_20141104053343784115.fits 492.531 472.354
V47_20141104054402333409.fits 493.267 473.462
V47_20141104054406302096.fits 494.007 475.101
V47_20141104054408569922.fits 494.667 476.301
V47_20141104053110422447.fits 498.405 482.311
V47_20141104053716392691.fits 501.676 487.252
V47_20141104053110989403.fits 498.496 481.357
V47_20141104053342366711.fits 496.114 477.195
V47_20141104053715542258.fits 502.69 487.401
V47_20141104053111839832.fits 494.855 478.601
V47_20141104054402049931.fits 495.907 474.122
V47_20141104053112406792.fits 496.026 481.176
V47_20141104054354112539.fits 496.803 476.029
V47_20141104054400916016.fits 496.336 475.84
V47_20141104053713274439.fits 499.039 481.692
V47_20141104053341232799.fits 495.868 477.894
V47_20141104053341516280.fits 495.642 478.532
V47_20141104053704203131.fits 500.061 484.804
V47_20141104054350427330.fits 494.025 473.627
V47_20141104054352411665.fits 496.926 477.261
V47_20141104053340382365.fits 493.198 473.622
V47_20141104053702785745.fits 496.288 479.627
V47_20141104053703352704.fits 497.14 480.56
V47_20141104053115808534.fits 495.21 480.147
V47_20141104053700517917.fits 498.734 483.188
V47_20141104053702502265.fits 497.453 480.505
V47_20141104054349576886.fits 496.498 475.907
V47_20141104053658533571.fits 497.216 480.199
V47_20141104053336130196.fits 497.477 479.297
V47_20141104053336697149.fits 494.904 475.602
V47_20141104054333985594.fits 494.453 475.198
V47_20141104054334269061.fits 496.406 476.315
V47_20141104054335969932.fits 496.756 476.883
V47_20141104054336820371.fits 494.37 474.069
V47_20141104054348442983.fits 496.848 476.251
V47_20141104053656265746.fits 498.582 481.183
V47_20141104053656832702.fits 499.382 481
V47_20141104054333135159.fits 497.189 477.63
V47_20141104053655698786.fits 503.314 502.344
V47_20141104054331434284.fits 499.006 480.192
V47_20141104053654564878.fits 504.505 505.239
V47_20141104054328882986.fits 492.933 472.752
V47_20141104054329166459.fits 495.596 474.932
V47_20141104054330583852.fits 494.346 474.905
V47_20141104053121761568.fits 498.244 482.082
V47_20141104053122045042.fits 496.165 480.252
V47_20141104054311590805.fits 495.491 474.638
V47_20141104054312441242.fits 493.27 472.696
V47_20141104054316126469.fits 495.999 474.963
V47_20141104054322079502.fits 493.398 473.122
V47_20141104054322362984.fits 495.776 474.516
V47_20141104054325197765.fits 495.294 474.768
V47_20141104053650879660.fits 496.82 480.693
V47_20141104054310740375.fits 493.871 473.011
V47_20141104053649745746.fits 494.531 478.098
V47_20141104054310173417.fits 494.636 474.089
V47_20141104053649178791.fits 500.577 482.726
V47_20141104054306488199.fits 496.323 474.904
V47_20141104053326491942.fits 493.719 473.393
V47_20141104053648044877.fits 498.825 484.105
V47_20141104053327342380.fits 492.269 472.58
V47_20141104053646910967.fits 496.309 478.832
V47_20141104053319121510.fits 493.425 471.58
V47_20141104053321389330.fits 493.743 473.437
V47_20141104054303653418.fits 497.35 476.948
V47_20141104054303936900.fits 494.987 475.541
V47_20141104053323373682.fits 491.907 472.568
V47_20141104054258267336.fits 498.559 480.313
V47_20141104053643225751.fits 498.776 482.209
V47_20141104054256566465.fits 496.147 476.834
V47_20141104053129131997.fits 496.984 478.705
V47_20141104054253731683.fits 494.926 477.21
V47_20141104053641241401.fits 492.457 475.326
V47_20141104054251463863.fits 496.941 479.258
V47_20141104054252881246.fits 498.355 478.809
V47_20141104053130549386.fits 496.466 480.996
V47_20141104053640107490.fits 493.053 473.763
V47_20141104054246928204.fits 496.523 479.099
V47_20141104054249196030.fits 495.521 476.689
V47_20141104053638690122.fits 496.288 478.022
V47_20141104054236439521.fits 499.355 478.441
V47_20141104053132250256.fits 495.061 478.478
V47_20141104054229352558.fits 497.583 481.531
V47_20141104054232754299.fits 495.824 476.645
V47_20141104054233604731.fits 498.021 479.407
V47_20141104054235589094.fits 495.962 478.969
V47_20141104053133667649.fits 497.427 480.216
V47_20141104054225667352.fits 498.317 479.136
V47_20141104053633870984.fits 494.207 476.442
V47_20141104053634154451.fits 496.129 477.381
V47_20141104053636422286.fits 498.214 480.873
V47_20141104053135085036.fits 495.165 479.172
V47_20141104054224533440.fits 497.544 477.625
V47_20141104053633587495.fits 497.299 480.068
V47_20141104054221698648.fits 496.416 476.255
V47_20141104054222265611.fits 497.336 477.102
V47_20141104053629335329.fits 493.569 474.804
V47_20141104054218863883.fits 498.936 479.927
V47_20141104053631036195.fits 494.652 476.315
